,제조사,모델,모델연도,사용량,배기량,변속기,연료,연비,가격
17065,Ford, Fiesta,2009,45962,1.2,Manual,Petrol,49.6,3695
17066,Ford, Focus,2013,37000,2.0,Manual,Petrol,39.2,12495
17067,Ford, Mondeo,2018,18000,2.0,Automatic,Diesel,57.7,16000
17068,Ford, Fiesta,2017,29328,1.0,Manual,Petrol,65.7,7780
17069,Ford, Focus,2019,5000,1.5,Automatic,Petrol,39.8,18000
17070,Ford, Focus,2010,64572,1.0,Manual,Petrol,37.7,5295
17071,Ford, Fusion,2005,31000,1.4,Manual,Petrol,41.5,2095
17072,Ford, Galaxy,2019,4406,2.0,Automatic,Diesel,54.3,24500
17073,Ford, Fiesta,2016,17400,1.0,Manual,Petrol,65.7,8790
17074,Ford, EcoSport,2017,35000,1.5,Manual,Diesel,64.2,9290
17075,Ford, Fiesta,2009,53000,1.4,Automatic,Petrol,43.4,5290
17076,Ford, Fiesta,2009,100000,1.6,Manual,Diesel,67.3,2250
17077,Ford, Mondeo,2015,82000,2.0,Automatic,Diesel,58.9,8990
17078,Ford, Fiesta,2019,10000,1.0,Manual,Petrol,58.9,13421
17079,Ford, Fiesta,2008,59500,1.2,Manual,Petrol,47.1,2350
17080,Ford, Streetka,2006,74055,1.6,Manual,Petrol,35.8,1850
17081,Ford, Galaxy,2010,113000,2.0,Manual,Diesel,49.6,5995
17082,Ford, Focus,2012,81000,1.6,Manual,Petrol,47.9,4995
17083,Ford, Fiesta,2017,35000,1.0,Manual,Petrol,65.7,8995
17084,Ford, Fiesta,2017,6273,1.0,Automatic,Petrol,57.7,11500
17085,Ford, Fiesta,2016,21780,1.0,Manual,Petrol,65.7,10000
17086,Ford, EcoSport,2018,22862,1.0,Manual,Petrol,54.3,14350
17087,Ford, Kuga,2015,80083,2.0,Automatic,Diesel,52.3,11500
17088,Ford, Focus,2016,56022,1.5,Manual,Diesel,74.3,8450
17089,Ford, Focus,2016,58665,1.5,Manual,Diesel,74.3,8750
17090,Ford, Kuga,2013,44808,2.0,Manual,Diesel,47.9,9650
17091,Ford, Kuga,2019,6221,1.5,Manual,Petrol,39.2,18900
17092,Ford, Fiesta,2017,12561,1.6,Manual,Petrol,47.9,13650
17093,Ford, Grand C-MAX,2017,20292,1.0,Manual,Petrol,54.3,12250
17094,Ford, Kuga,2018,16370,1.5,Manual,Diesel,64.2,17250
17095,Ford, Fiesta,2017,10745,1.2,Manual,Petrol,54.3,8500
17096,Ford, Fiesta,2016,43573,1.0,Manual,Petrol,65.7,7500
17097,Ford, Fiesta,2018,12072,1.1,Manual,Petrol,64.2,9250
17098,Ford, S-MAX,2017,33620,2.0,Semi-Auto,Diesel,51.4,19000
17099,Ford, Kuga,2016,50914,2.0,Automatic,Diesel,52.3,12990
17100,Ford, Focus,2009,44482,2.5,Manual,Petrol,30.1,21500
17101,Ford, Fiesta,2016,27786,1.2,Manual,Petrol,54.3,7900
17102,Ford, Fiesta,2014,19344,1.6,Manual,Petrol,47.9,11400
17103,Ford, Focus,2003,177644,1.6,Manual,Petrol,41.5,495
17104,Ford, EcoSport,2018,2770,1.0,Automatic,Petrol,48.7,17000
17105,Ford, Fiesta,2018,11371,1.1,Manual,Petrol,64.2,9000
17106,Ford, Fiesta,2015,14100,1.0,Manual,Petrol,65.7,8000
17107,Ford, Fiesta,2017,26000,1.0,Manual,Petrol,65.7,8950
17108,Ford, Fiesta,2017,27000,1.6,Manual,Petrol,47.9,12950
17109,Ford, Fiesta,2018,10000,1.1,Manual,Petrol,64.2,9450
17110,Ford, Focus,2017,46134,1.0,Manual,Petrol,60.1,8900
17111,Ford, Kuga,2017,21277,2.0,Manual,Diesel,60.1,17250
17112,Ford, Kuga,2015,52990,2.0,Manual,Diesel,60.1,9600
17113,Ford, Focus,2016,27505,2.0,Manual,Diesel,67.3,14400
17114,Ford, Focus,2018,15267,2.0,Automatic,Diesel,64.2,13450
17115,Ford, Mondeo,2016,60533,1.5,Manual,Diesel,78.5,10000
17116,Ford, Ka+,2019,940,1.2,Manual,Petrol,47.9,10000
17117,Ford, Grand C-MAX,2017,20064,1.0,Manual,Petrol,54.3,11700
17118,Ford, EcoSport,2017,32222,1.5,Manual,Diesel,64.2,9500
17119,Ford, Fiesta,2017,15974,1.6,Manual,Petrol,47.9,12999
17120,Ford, EcoSport,2017,15191,1.5,Manual,Diesel,64.2,10300
17121,Ford, C-MAX,2015,23659,1.0,Manual,Petrol,55.4,9250
17122,Ford, Fiesta,2017,22753,1.1,Manual,Petrol,64.2,9000
17123,Ford, Fiesta,2018,20471,1.0,Manual,Petrol,65.7,11200
17124,Ford, Kuga,2019,14782,1.5,Manual,Petrol,35.3,18990
17125,Ford, Fiesta,2014,36571,1.0,Manual,Petrol,65.7,8150
17126,Ford, Focus,2016,30208,1.0,Manual,Petrol,60.1,10000
17127,Ford, Fiesta,2016,9349,1.2,Manual,Petrol,54.3,8000
17128,Ford, Fiesta,2014,56669,1.0,Manual,Petrol,65.7,7000
17129,Ford, Puma,2019,1693,1.0,Manual,Petrol,50.4,19000
17130,Ford, EcoSport,2018,6551,1.0,Manual,Petrol,54.3,14750
17131,Ford, Focus,2015,33000,2.0,Manual,Diesel,67.3,12995
17132,Ford, Focus,2017,18805,2.0,Manual,Petrol,41.5,18000
17133,Ford, Kuga,2017,25788,2.0,Semi-Auto,Diesel,54.3,16500
17134,Ford, Fiesta,2014,74047,1.0,Manual,Petrol,62.8,6400
17135,Ford, Kuga,2016,30109,2.0,Manual,Diesel,60.1,11900
17136,Ford, Kuga,2016,25496,2.0,Manual,Diesel,60.1,12200
17137,Ford, Fusion,2009,94028,1.4,Manual,Petrol,43.5,1450
17138,Ford, S-MAX,2011,111200,2.0,Automatic,Diesel,47.1,4990
17139,Ford, C-MAX,2011,68662,2.0,Automatic,Diesel,50.4,4990
17140,Ford, Mondeo,2013,40000,1.6,Manual,Petrol,42.2,5990
17141,Ford, C-MAX,2016,25000,1.0,Manual,Petrol,55.4,11290
17142,Ford, Focus,2017,29266,1.0,Manual,Petrol,60.1,9700
17143,Ford, Focus,2015,32245,1.0,Manual,Petrol,60.1,9500
17144,Ford, Focus,2013,57029,1.0,Manual,Petrol,56.5,6500
17145,Ford, Kuga,2018,18594,2.0,Automatic,Diesel,54.3,21000
17146,Ford, Galaxy,2017,26000,2.0,Manual,Diesel,56.5,19500
17147,Ford, Fiesta,2017,12901,1.0,Manual,Petrol,65.7,11500
17148,Ford, Focus,2017,25519,1.5,Manual,Diesel,74.3,10750
17149,Ford, Kuga,2017,13624,1.5,Manual,Diesel,64.2,13500
17150,Ford, Fiesta,2019,7410,1.5,Manual,Petrol,40.3,17500
17151,Ford, Kuga,2016,16686,2.0,Manual,Diesel,54.3,15250
17152,Ford, Fiesta,2018,12036,1.0,Automatic,Petrol,48.7,15750
17153,Ford, Fiesta,2019,735,1.1,Manual,Petrol,48.7,11500
17154,Ford, Fiesta,2019,1334,1.1,Manual,Petrol,48.7,13000
17155,Ford, KA,2013,35018,1.2,Manual,Petrol,57.7,4250
17156,Ford, Focus,2016,24664,1.0,Manual,Petrol,61.4,9995
17157,Ford, Fiesta,2012,58400,1.0,Manual,Petrol,48.7,5495
17158,Ford, Fiesta,2018,7452,1.0,Manual,Petrol,65.7,13995
17159,Ford, Focus,2011,70000,1.6,Manual,Petrol,47.9,4995
17160,Ford, EcoSport,2016,16000,1.0,Manual,Petrol,52.3,10495
17161,Ford, KA,2012,47000,1.2,Manual,Petrol,57.7,4290
17162,Ford, Focus,2016,23700,1.6,Automatic,Petrol,44.8,9990
17163,Ford, Focus,2017,6654,1.0,Manual,Petrol,60.1,11995
17164,Ford, Focus,2018,11139,1.0,Manual,Petrol,57.7,13495
17165,Ford, Kuga,2010,45486,1.6,Manual,Petrol,47.9,7495
17166,Ford, Grand C-MAX,2016,36541,1.5,Automatic,Diesel,58.9,8750
17167,Ford, Focus,2016,39094,1.0,Manual,Petrol,61.4,7995
17168,Ford, Fiesta,2019,7269,1.0,Manual,Petrol,58.9,12750
17169,Ford, Fiesta,2008,73206,1.2,Manual,Petrol,47.1,2650
17170,Ford, Fiesta,2013,75100,1.0,Manual,Petrol,65.7,5725
17171,Ford, Focus,2012,70000,1.0,Manual,Petrol,58.9,5175
17172,Ford, Fiesta,2012,68000,1.2,Manual,Petrol,50.4,4250
17173,Ford, Focus,2017,21000,1.0,Automatic,Petrol,51.4,11495
17174,Ford, Focus,2018,11041,1.0,Manual,Petrol,60.1,15495
17175,Ford, Focus,2018,10561,1.0,Manual,Petrol,60.1,15495
17176,Ford, Kuga,2016,35624,1.5,Automatic,Petrol,38.2,15750
17177,Ford, Fiesta,2016,36346,1.0,Manual,Petrol,65.7,8495
17178,Ford, Fiesta,2016,41966,1.0,Manual,Petrol,62.8,8495
17179,Ford, Fiesta,2014,25624,1.0,Automatic,Petrol,57.7,8750
17180,Ford, Fiesta,2018,34812,1.0,Automatic,Petrol,54.3,12249
17181,Ford, Edge,2019,14,2.0,Automatic,Diesel,37.2,33994
17182,Ford, Fiesta,2017,9600,1.0,Manual,Petrol,65.7,10295
17183,Ford, KA,2018,7973,1.2,Manual,Petrol,57.7,9250
17184,Ford, Fiesta,2019,2131,1.1,Manual,Petrol,55.4,12249
17185,Ford, Grand C-MAX,2016,36706,2.0,Manual,Diesel,61.4,12295
17186,Ford, C-MAX,2015,37060,1.5,Automatic,Diesel,64.2,10995
17187,Ford, Kuga,2017,42325,2.0,Automatic,Diesel,54.3,15995
17188,Ford, Fiesta,2011,49971,1.2,Manual,Petrol,50.4,5995
17189,Ford, Focus,2016,29320,1.0,Automatic,Petrol,51.4,10250
17190,Ford, Focus,2015,24614,1.0,Manual,Petrol,61.4,9250
17191,Ford, KA,2019,1818,1.2,Manual,Petrol,47.9,11495
17192,Ford, Fiesta,2012,41698,1.2,Manual,Petrol,50.4,5500
17193,Ford, Edge,2019,1,2.0,Automatic,Diesel,37.2,33495
17194,Ford, S-MAX,2017,50754,2.0,Automatic,Diesel,52.3,15895
17195,Ford, Fiesta,2017,12674,1.0,Automatic,Petrol,57.7,11295
17196,Ford, Fiesta,2018,2210,1.0,Automatic,Petrol,48.7,16495
17197,Ford, EcoSport,2019,7,1.0,Automatic,Petrol,45.6,18994
17198,Ford, Focus,2019,11997,1.5,Automatic,Petrol,74.3,16899
17199,Ford, Kuga,2019,2348,2.0,Automatic,Diesel,38.7,24995
17200,Ford, Fiesta,2018,10365,1.0,Manual,Petrol,58.9,11295
17201,Ford, Fiesta,2018,32486,1.0,Automatic,Petrol,54.3,11494
17202,Ford, Fiesta,2013,7000,1.6,Automatic,Petrol,47.9,7785
17203,Ford, C-MAX,2017,13000,1.6,Manual,Petrol,44.1,8795
17204,Ford, B-MAX,2015,16000,1.6,Automatic,Petrol,44.1,7785
17205,Ford, Focus,2015,70000,1.5,Manual,Diesel,74.3,7195
17206,Ford, B-MAX,2016,2000,1.6,Automatic,Petrol,44.1,9395
17207,Ford, Mustang,2018,5000,5.0,Manual,Petrol,20.9,30500
17208,Ford, Galaxy,2018,31458,2.0,Semi-Auto,Diesel,52.3,18160
17209,Ford, EcoSport,2019,5000,1.0,Manual,Petrol,51.4,17494
17210,Ford, Kuga,2019,6800,2.0,Automatic,Diesel,47.9,22492
17211,Ford, Focus,2018,18500,1.0,Manual,Petrol,60.1,15395
17212,Ford, EcoSport,2019,3490,1.0,Manual,Petrol,53.3,15695
17213,Ford, EcoSport,2017,34723,1.0,Manual,Petrol,53.3,9000
17214,Ford, Edge,2017,26405,2.0,Automatic,Diesel,48.7,22295
17215,Ford, Kuga,2017,40168,2.0,Manual,Diesel,54.3,14000
17216,Ford, Kuga,2019,10200,1.5,Manual,Petrol,34.4,17795
17217,Ford, Fiesta,2017,14824,1.0,Manual,Petrol,65.7,9295
17218,Ford, Fiesta,2017,33707,1.0,Manual,Petrol,65.7,8895
17219,Ford, KA,2009,68441,1.2,Manual,Petrol,55.4,3295
17220,Ford, Fiesta,2016,10092,1.0,Manual,Petrol,65.7,9295
17221,Ford, Fiesta,2015,38855,1.2,Manual,Petrol,54.3,6999
17222,Ford, Mondeo,2012,58000,1.6,Manual,Petrol,44.1,6499
17223,Ford, Focus,2016,39000,1.5,Manual,Diesel,74.3,8999
17224,Ford, Fiesta,2016,55600,1.0,Manual,Petrol,65.7,8999
17225,Ford, Mondeo,2015,72450,2.0,Manual,Diesel,68.9,8999
17226,Ford, Fiesta,2017,26250,1.0,Manual,Petrol,65.7,9999
17227,Ford, Focus,2018,20300,2.0,Manual,Petrol,41.5,18999
17228,Ford, Fiesta,2012,62300,1.0,Manual,Petrol,65.7,5999
17229,Ford, Fiesta,2017,16300,1.0,Manual,Petrol,65.7,10999
17230,Ford, EcoSport,2018,2135,1.0,Manual,Petrol,54.3,12995
17231,Ford, Fiesta,2013,54138,1.2,Manual,Petrol,54.3,5295
17232,Ford, Focus,2012,22789,1.0,Manual,Petrol,55.4,7795
17233,Ford, Fiesta,2014,18358,1.0,Manual,Petrol,65.7,8495
17234,Ford, Focus,2018,16136,1.0,Manual,Petrol,60.1,12295
17235,Ford, Fiesta,2017,31597,1.0,Automatic,Petrol,57.7,10495
17236,Ford, Kuga,2018,21516,2.0,Automatic,Diesel,54.3,24995
17237,Ford, Focus,2018,15893,1.0,Manual,Petrol,60.1,12295
17238,Ford, Fiesta,2018,25090,1.0,Automatic,Petrol,54.3,12295
17239,Ford, Fiesta,2013,69163,1.0,Manual,Petrol,65.7,5795
17240,Ford, Grand C-MAX,2016,28376,2.0,Automatic,Diesel,56.5,10995
17241,Ford, Fiesta,2016,8067,1.0,Manual,Petrol,62.8,9995
17242,Ford, Fiesta,2010,54869,1.6,Manual,Petrol,48.7,4795
17243,Ford, C-MAX,2011,94000,1.6,Manual,Diesel,61.4,4495
17244,Ford, Focus,2015,58655,2.0,Manual,Diesel,67.3,11495
17245,Ford, Focus,2016,34646,1.5,Automatic,Petrol,46.3,10995
17246,Ford, S-MAX,2012,108822,2.0,Semi-Auto,Diesel,47.1,5995
17247,Ford, Kuga,2017,30625,2.0,Manual,Diesel,60.1,15495
17248,Ford, KA,2008,76000,1.3,Manual,Petrol,43.5,795
17249,Ford, Fiesta,2010,94000,1.2,Manual,Petrol,50.4,2998
17250,Ford, C-MAX,2008,82000,2.0,Manual,Petrol,38.7,2479
17251,Ford, Kuga,2014,28000,2.0,Manual,Diesel,53.3,11995
17252,Ford, Kuga,2014,50738,2.0,Manual,Diesel,53.3,8995
17253,Ford, Kuga,2014,49701,2.0,Automatic,Diesel,45.6,10895
17254,Ford, S-MAX,2014,25459,2.2,Automatic,Diesel,39.8,11995
17255,Ford, Grand Tourneo Connect,2014,37381,1.6,Manual,Diesel,58.9,10995
17256,Ford, Fiesta,2017,8719,1.2,Manual,Petrol,54.3,8795
17257,Ford, Fiesta,2018,9132,1.0,Manual,Petrol,58.9,11295
17258,Ford, Fiesta,2016,25146,1.0,Manual,Petrol,65.7,9695
17259,Ford, Fiesta,2018,2125,1.0,Manual,Petrol,58.9,12145
17260,Ford, Focus,2018,14034,1.0,Manual,Petrol,58.9,15295
17261,Ford, Focus,2013,47781,1.0,Manual,Petrol,56.5,7000
17262,Ford, Mondeo,2011,75905,2.0,Manual,Petrol,35.8,4895
17263,Ford, Fiesta,2018,431,1.0,Automatic,Petrol,48.7,17295
17264,Ford, Focus,2017,36970,2.0,Manual,Petrol,41.5,14295
17265,Ford, S-MAX,2009,59496,2.2,Manual,Diesel,42.8,5685
17266,Ford, Grand C-MAX,2011,73780,1.6,Manual,Petrol,40.9,5485
17267,Ford, Focus,2005,98213,1.6,Manual,Petrol,42.1,1885
17268,Ford, Focus,2010,90000,1.6,Manual,Diesel,62.8,3485
17269,Ford, Focus,2009,85049,1.6,Manual,Petrol,42.2,3485
17270,Ford, Fiesta,2010,70000,1.4,Automatic,Petrol,42.8,4985
17271,Ford, Galaxy,2012,64237,1.6,Manual,Petrol,39.2,7985
17272,Ford, Focus,2018,14298,1.0,Manual,Petrol,58.9,15495
17273,Ford, Focus,2019,20850,1.0,Automatic,Petrol,50.4,14450
17274,Ford, Mondeo,2013,67000,2.0,Manual,Diesel,61.4,6790
17275,Ford, Focus,2009,80000,1.8,Manual,Diesel,54.3,3690
17276,Ford, Focus,2012,48000,1.0,Manual,Petrol,56.5,6490
17277,Ford, Tourneo Connect,2017,66305,1.5,Manual,Diesel,64.2,8975
17278,Ford, Focus,2013,35000,1.0,Manual,Petrol,58.9,6995
17279,Ford, Fiesta,2013,39000,1.6,Automatic,Petrol,47.9,6995
17280,Ford, Fiesta,2010,59000,1.4,Automatic,Petrol,43.4,5495
17281,Ford, Fiesta,2016,31000,1.0,Manual,Petrol,65.7,7995
17282,Ford, Fiesta,2000,43000,1.3,Manual,Petrol,41.5,1995
17283,Ford, Fiesta,2016,30762,1.0,Manual,Petrol,65.7,7500
17284,Ford, Fiesta,2011,73790,1.2,Manual,Petrol,50.4,4150
17285,Ford, KA,2007,50000,1.3,Manual,Petrol,45.6,1990
17286,Ford, C-MAX,2009,58000,1.8,Manual,Petrol,39.8,4490
17287,Ford, Fiesta,2011,70000,1.4,Manual,Diesel,68.9,4490
17288,Ford, Grand C-MAX,2014,70000,1.6,Manual,Diesel,57.7,7490
17289,Ford, Focus,2010,79000,1.6,Manual,Diesel,62.8,4690
17290,Ford, Focus,2013,70000,2.0,Manual,Diesel,56.5,6750
17291,Ford, Fiesta,2018,8538,1.0,Manual,Petrol,64.2,11750
17292,Ford, Fiesta,2018,32074,1.0,Automatic,Petrol,54.3,10895
17293,Ford, Kuga,2018,8646,1.5,Automatic,Petrol,38.2,18195
17294,Ford, Fiesta,2018,31658,1.0,Manual,Petrol,65.7,10495
17295,Ford, Fiesta,2017,29396,1.0,Manual,Petrol,65.7,9100
17296,Ford, B-MAX,2017,26123,1.0,Manual,Petrol,55.4,8580
17297,Ford, Kuga,2017,8401,1.5,Manual,Petrol,45.6,14280
17298,Ford, Fusion,2010,83000,1.4,Manual,Petrol,43.5,1795
17299,Ford, Focus,2017,3937,1.0,Manual,Petrol,60.1,12695
17300,Ford, EcoSport,2020,25,1.0,Manual,Petrol,51.4,19000
17301,Ford, Fiesta,2017,13305,1.0,Automatic,Petrol,54.3,12695
17302,Ford, Fiesta,2018,25670,1.0,Automatic,Petrol,54.3,11495
17303,Ford, Kuga,2018,32848,2.0,Manual,Diesel,60.1,14950
17304,Ford, Mustang,2019,800,5.0,Automatic,Petrol,22.1,39995
17305,Ford, Fiesta,2010,70000,1.4,Manual,Diesel,67.3,2950
17306,Ford, Focus,2011,102000,1.6,Manual,Diesel,62.8,3495
17307,Ford, Fiesta,2017,17133,1.0,Automatic,Petrol,54.3,12250
17308,Ford, Fiesta,2018,16110,1.1,Manual,Petrol,55.4,9695
17309,Ford, Focus,2017,23500,1.0,Manual,Petrol,60.1,11000
17310,Ford, Focus,2018,11382,1.0,Manual,Petrol,57.7,13500
17311,Ford, Fiesta,2017,30600,1.0,Automatic,Petrol,57.7,9495
17312,Ford, KA,2012,57000,1.2,Manual,Petrol,57.7,5495
17313,Ford, Fiesta,2016,34300,1.0,Manual,Petrol,65.7,9999
17314,Ford, Fiesta,2017,47000,1.2,Manual,Petrol,54.3,8499
17315,Ford, Fiesta,2014,50000,1.0,Manual,Petrol,65.7,6999
17316,Ford, Kuga,2011,56000,2.5,Manual,Petrol,28.5,7499
17317,Ford, Fiesta,2016,35000,1.5,Manual,Diesel,78.5,7499
17318,Ford, Focus,2018,16000,2.0,Manual,Petrol,41.5,19000
17319,Ford, Fiesta,2017,25655,1.0,Manual,Petrol,65.7,8990
17320,Ford, Fiesta,2011,44000,1.2,Manual,Petrol,50.4,5395
17321,Ford, B-MAX,2017,1000,1.0,Manual,Petrol,55.4,9295
17322,Ford, Fiesta,2014,17014,1.0,Manual,Petrol,65.7,7390
17323,Ford, B-MAX,2013,56650,1.0,Manual,Petrol,57.7,6490
17324,Ford, Focus,2011,68274,1.6,Manual,Petrol,47.9,5490
17325,Ford, KA,2010,61575,1.2,Manual,Petrol,55.4,3690
17326,Ford, Kuga,2013,29900,2.0,Automatic,Diesel,45.6,12495
17327,Ford, Fiesta,2016,32000,1.0,Manual,Petrol,62.8,6995
17328,Ford, Fiesta,2016,33000,1.0,Manual,Petrol,62.8,6995
17329,Ford, Mondeo,2017,36000,2.0,Automatic,Petrol,38.2,15695
17330,Ford, Fiesta,2015,24000,1.6,Manual,Petrol,47.9,7495
17331,Ford, Kuga,2015,35000,2.0,Automatic,Diesel,52.3,13495
17332,Ford, Focus,2017,51000,1.5,Manual,Diesel,74.3,9995
17333,Ford, Edge,2017,23400,2.0,Automatic,Diesel,47.9,21995
17334,Ford, Fiesta,2017,22000,1.6,Manual,Petrol,47.9,8995
17335,Ford, Kuga,2014,29989,2.0,Manual,Diesel,53.3,10495
17336,Ford, Focus,2017,37000,1.5,Manual,Diesel,74.3,10490
17337,Ford, Fiesta,2014,55000,1.6,Manual,Petrol,47.9,8490
17338,Ford, Focus,2014,52871,1.0,Manual,Petrol,58.9,6495
17339,Ford, Grand Tourneo Connect,2015,94000,1.6,Manual,Diesel,58.9,8995
17340,Ford, Fiesta,2009,98000,1.2,Manual,Petrol,49.6,2750
17341,Ford, Kuga,2017,21503,2.0,Manual,Diesel,54.3,14400
17342,Ford, Fiesta,2008,95000,1.4,Manual,Petrol,45.6,2175
17343,Ford, Fiesta,2008,61000,1.2,Manual,Petrol,47.1,2250
17344,Ford, Fiesta,2008,90000,1.4,Manual,Petrol,45.6,1999
17345,Ford, Fiesta,2006,45000,1.2,Manual,Petrol,47.1,2275
17346,Ford, Fiesta,2008,103000,1.2,Manual,Petrol,47.1,1799
17347,Ford, Fiesta,2008,83000,1.6,Automatic,Petrol,38.2,2499
17348,Ford, Focus,2008,89000,1.6,Manual,Petrol,42.2,2375
17349,Ford, Fiesta,2015,29000,1.6,Manual,Diesel,78.5,7695
17350,Ford, Kuga,2017,27000,2.0,Semi-Auto,Diesel,54.3,15995
17351,Ford, Fiesta,2017,22422,1.0,Automatic,Petrol,54.3,11900
17352,Ford, Kuga,2019,2047,1.5,Manual,Petrol,34.4,13695
17353,Ford, Fiesta,2018,15000,1.0,Automatic,Petrol,48.7,14995
17354,Ford, Fiesta,2016,22000,1.2,Manual,Petrol,54.3,5995
17355,Ford, Grand C-MAX,2016,30848,1.0,Manual,Petrol,54.3,9975
17356,Ford, Fiesta,2016,42701,1.2,Manual,Petrol,54.3,7438
17357,Ford, C-MAX,2011,72958,1.6,Manual,Petrol,42.8,5990
17358,Ford, Fiesta,2017,12490,1.0,Automatic,Petrol,54.3,11890
17359,Ford, Focus,2012,93591,2.0,Manual,Diesel,56.5,5490
17360,Ford, Fiesta,2014,23356,1.0,Manual,Petrol,65.7,6990
17361,Ford, Kuga,2013,112000,2.0,Automatic,Diesel,45.6,7995
17362,Ford, Fiesta,2014,44000,1.0,Manual,Petrol,65.7,4995
17363,Ford, Kuga,2013,68000,2.0,Manual,Diesel,53.3,8295
17364,Ford, Focus,2014,89000,2.0,Automatic,Diesel,53.3,5995
17365,Ford, Fiesta,2017,17000,1.5,Manual,Diesel,85.6,6995
17366,Ford, Focus,2015,51000,1.0,Manual,Petrol,60.1,7995
17367,Ford, Focus,2016,48000,1.5,Manual,Diesel,74.3,9995
17368,Ford, Focus,2011,77000,1.6,Manual,Petrol,47.9,5495
17369,Ford, Focus,2015,22000,1.0,Manual,Petrol,60.1,9995
17370,Ford, Fusion,2008,66000,1.6,Automatic,Petrol,37.2,2750
17371,Ford, KA,2008,77000,1.3,Manual,Petrol,43.5,850
17372,Ford, Focus,2010,95000,1.6,Manual,Petrol,42.2,2725
17373,Ford, Focus,2010,105000,1.6,Manual,Petrol,42.2,2645
17374,Ford, C-MAX,2006,91000,1.6,Manual,Petrol,40.4,1775
17375,Ford, Focus,2009,52000,1.6,Manual,Petrol,42.2,3350
17376,Ford, Fiesta,2004,111000,1.2,Manual,Petrol,45.6,999
17377,Ford, Focus,2009,109000,1.8,Manual,Petrol,40.4,1999
17378,Ford, C-MAX,2008,97000,1.8,Manual,Petrol,39.8,1999
17379,Ford, Fiesta,2014,41000,1.0,Manual,Petrol,62.8,7495
17380,Ford, Kuga,2017,18600,2.0,Manual,Diesel,54.3,16500
17381,Ford, KA,2017,32082,1.2,Manual,Petrol,57.7,7000
17382,Ford, Fiesta,2019,2317,1.1,Manual,Petrol,48.7,12000
17383,Ford, Fiesta,2019,5517,1.1,Manual,Petrol,48.7,12000
17384,Ford, EcoSport,2017,32176,1.0,Manual,Petrol,53.3,10500
17385,Ford, EcoSport,2018,7692,1.5,Manual,Diesel,67.3,14500
17386,Ford, Fiesta,2018,17311,1.0,Manual,Petrol,65.7,11000
17387,Ford, Focus,2005,101000,1.6,Manual,Petrol,42.1,1449
17388,Ford, Focus,2019,4855,2.0,Automatic,Diesel,64.2,22000
17389,Ford, Fiesta,2019,3571,1.0,Manual,Petrol,60.1,16000
17390,Ford, Kuga,2019,12209,1.5,Manual,Diesel,45.6,17000
17391,Ford, KA,2019,6000,1.2,Manual,Petrol,47.9,9000
17392,Ford, Fiesta,2015,49142,1.2,Manual,Petrol,54.3,7000
17393,Ford, KA,2018,10437,1.2,Manual,Petrol,57.7,9000
17394,Ford, KA,2017,19599,1.2,Manual,Petrol,57.7,8000
17395,Ford, KA,2018,10691,1.2,Manual,Petrol,47.9,9500
17396,Ford, Fiesta,2017,30114,1.1,Manual,Petrol,64.2,8500
17397,Ford, Focus,2018,48961,1.0,Manual,Petrol,57.7,11000
17398,Ford, Fiesta,2017,37463,1.0,Manual,Petrol,65.7,9500
17399,Ford, Fiesta,2016,11964,1.0,Manual,Petrol,65.7,10000
17400,Ford, Focus,2019,5367,1.0,Automatic,Petrol,50.4,16000
17401,Ford, Mondeo,2016,50432,1.5,Manual,Diesel,78.5,11000
17402,Ford, Kuga,2019,9396,2.0,Manual,Diesel,47.9,19500
17403,Ford, Focus,2016,19785,1.0,Manual,Petrol,60.1,10000
17404,Ford, KA,2017,12950,1.2,Manual,Petrol,57.7,8000
17405,Ford, Fiesta,2018,34506,1.0,Manual,Petrol,65.7,9600
17406,Ford, Fiesta,2017,31119,1.0,Manual,Petrol,65.7,10000
17407,Ford, Fiesta,2017,31467,1.0,Manual,Petrol,65.7,9500
17408,Ford, Fiesta,2016,24408,1.0,Manual,Petrol,65.7,8000
17409,Ford, Fiesta,2018,49015,1.0,Manual,Petrol,65.7,9000
17410,Ford, EcoSport,2017,22999,1.0,Manual,Petrol,52.3,10300
17411,Ford, Fiesta,2007,103000,1.4,Manual,Petrol,45.6,1695
17412,Ford, Focus,2018,22587,1.0,Automatic,Petrol,51.4,14500
17413,Ford, KA,2015,55000,1.2,Manual,Petrol,57.7,3990
17414,Ford, C-MAX,2010,99000,1.8,Manual,Diesel,52.3,2500
17415,Ford, Fiesta,2012,85000,1.4,Manual,Diesel,68.9,3500
17416,Ford, Fiesta,2015,34000,1.2,Manual,Petrol,54.3,5500
17417,Ford, Focus,2012,76000,1.0,Manual,Petrol,56.5,5000
17418,Ford, Fiesta,2020,13,1.0,Manual,Petrol,55.4,14000
17419,Ford, Fiesta,2020,9,1.0,Manual,Petrol,55.4,14000
17420,Ford, Fiesta,2020,10,1.0,Manual,Petrol,55.4,14000
17421,Ford, Fiesta,2009,80000,1.2,Manual,Petrol,52.3,2595
17422,Ford, Fiesta,2014,47000,1.6,Automatic,Petrol,47.9,7000
17423,Ford, KA,2019,6596,1.2,Manual,Petrol,47.9,10000
17424,Ford, EcoSport,2017,30000,1.5,Manual,Diesel,64.2,8995
17425,Ford, Fiesta,2016,28315,1.0,Manual,Petrol,65.7,7495
17426,Ford, Mondeo,2016,87400,2.0,Manual,Diesel,68.9,8495
